ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0043650	dicarboxylic acid biosynthetic process	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	MTHFD1L	1
GO:0046341	CDP-diacylglycerol metabolic process	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	GPAT3	1
GO:0048243	norepinephrine secretion	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	KCNB1	1
GO:0051280	negative regulation of release of sequestered calcium ion into cytosol	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	CLIC2	1
GO:0051451	myoblast migration	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	NET1	1
GO:0051481	negative regulation of cytosolic calcium ion concentration	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	NOS1	1
GO:0051610	serotonin uptake	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	NOS1	1
GO:0051918	negative regulation of fibrinolysis	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	SERPINE1	1
GO:0060134	prepulse inhibition	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	GRID2	1
GO:0060213	positive regulation of nuclear-transcribed mRNA poly(A) tail shortening	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	BTG2	1
GO:0060287	epithelial cilium movement involved in determination of left/right asymmetry	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	CCDC40	1
GO:0061000	negative regulation of dendritic spine development	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	FSTL4	1
GO:0061029	eyelid development in camera-type eye	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	PRICKLE1	1
GO:0061052	negative regulation of cell growth involved in cardiac muscle cell development	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	RGS4	1
GO:0061430	bone trabecula morphogenesis	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	FBN2	1
GO:0070294	renal sodium ion absorption	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	EDN1	1
GO:0070417	cellular response to cold	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	SCN11A	1
GO:0070486	leukocyte aggregation	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	NR4A3	1
GO:0071107	response to parathyroid hormone	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	FOS	1
GO:0071801	regulation of podosome assembly	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	LCP1	1
GO:0071941	nitrogen cycle metabolic process	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	CPS1	1
GO:0090153	regulation of sphingolipid biosynthetic process	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	PRKCD	1
GO:0106049	regulation of cellular response to osmotic stress	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	BDKRB2	1
GO:0120263	positive regulation of heterochromatin organization	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	ATF7IP2	1
GO:1900115	extracellular regulation of signal transduction	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	FBN2	1
GO:1900116	extracellular negative regulation of signal transduction	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	FBN2	1
GO:1901857	positive regulation of cellular respiration	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	IFNLR1	1
GO:1902667	regulation of axon guidance	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	PTPRO	1
GO:1902902	negative regulation of autophagosome assembly	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	LRRK2	1
GO:1902947	regulation of tau-protein kinase activity	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	C5AR1	1
GO:1902950	regulation of dendritic spine maintenance	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	GRIN2B	1
GO:1903238	positive regulation of leukocyte tethering or rolling	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	PTAFR	1
GO:1904350	regulation of protein catabolic process in the vacuole	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	LRP2	1
GO:1905038	regulation of membrane lipid metabolic process	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	PRKCD	1
GO:1905064	negative regulation of vascular associated smooth muscle cell differentiation	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	HEY2	1
GO:1905939	regulation of gonad development	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	ZFPM2	1
GO:2000678	negative regulation of transcription regulatory region DNA binding	1/545	13/18870	0.316900972521912	0.659160402331687	0.576336205688409	HEY2	1
GO:0071466	cellular response to xenobiotic stimulus	7/545	192/18870	0.319628874194949	0.662691571532441	0.57942367977151	KCNQ3/NOS1/EDN1/GRIN1/UCHL1/NQO1/ASIC2	7
GO:0045785	positive regulation of cell adhesion	16/545	482/18870	0.319837179364674	0.662691571532441	0.57942367977151	VSIR/COL26A1/EPB41L4B/PTAFR/CR1/TESPA1/SLC7A1/IL15/EBI3/NR4A3/KITLG/NPNT/VWC2/FRMD5/HSPH1/SOX4	16
GO:0072163	mesonephric epithelium development	4/545	99/18870	0.320698838487903	0.662691571532441	0.57942367977151	ADAMTS16/BMPER/BASP1/NPNT	4
GO:0072164	mesonephric tubule development	4/545	99/18870	0.320698838487903	0.662691571532441	0.57942367977151	ADAMTS16/BMPER/BASP1/NPNT	4
GO:0032835	glomerulus development	3/545	69/18870	0.321320694703568	0.662691571532441	0.57942367977151	BASP1/ACTA2/PTPRO	3
GO:0043627	response to estrogen	3/545	69/18870	0.321320694703568	0.662691571532441	0.57942367977151	ESR2/ARPC1B/MME	3
GO:0045670	regulation of osteoclast differentiation	3/545	69/18870	0.321320694703568	0.662691571532441	0.57942367977151	FOS/CEBPB/CAMK4	3
GO:2000401	regulation of lymphocyte migration	3/545	69/18870	0.321320694703568	0.662691571532441	0.57942367977151	LRCH1/RIPOR2/PADI2	3
GO:0070507	regulation of microtubule cytoskeleton organization	6/545	161/18870	0.321685124870416	0.662691571532441	0.57942367977151	EPHA3/STMN2/FGF13/MAP2/MAP1A/MID1IP1	6
GO:0000266	mitochondrial fission	2/545	40/18870	0.3220109562451	0.662691571532441	0.57942367977151	LRRK2/PPARG	2
GO:0003352	regulation of cilium movement	2/545	40/18870	0.3220109562451	0.662691571532441	0.57942367977151	TACR3/CCDC40	2
GO:0006730	one-carbon metabolic process	2/545	40/18870	0.3220109562451	0.662691571532441	0.57942367977151	MTHFD1L/CA10	2
GO:0009167	purine ribonucleoside monophosphate metabolic process	2/545	40/18870	0.3220109562451	0.662691571532441	0.57942367977151	GDA/LRGUK	2
GO:0009595	detection of biotic stimulus	2/545	40/18870	0.3220109562451	0.662691571532441	0.57942367977151	FAP/NR4A1	2
GO:0010742	macrophage derived foam cell differentiation	2/545	40/18870	0.3220109562451	0.662691571532441	0.57942367977151	MSR1/PPARG	2
GO:0035337	fatty-acyl-CoA metabolic process	2/545	40/18870	0.3220109562451	0.662691571532441	0.57942367977151	ACSL5/FAR2	2
GO:0042307	positive regulation of protein import into nucleus	2/545	40/18870	0.3220109562451	0.662691571532441	0.57942367977151	PRKCD/PRKD1	2
GO:0048489	synaptic vesicle transport	2/545	40/18870	0.3220109562451	0.662691571532441	0.57942367977151	LRRK2/MAP2	2
GO:0051693	actin filament capping	2/545	40/18870	0.3220109562451	0.662691571532441	0.57942367977151	ADD2/SPTAN1	2
GO:0070286	axonemal dynein complex assembly	2/545	40/18870	0.3220109562451	0.662691571532441	0.57942367977151	CCDC40/DNAH5	2
GO:2000677	regulation of transcription regulatory region DNA binding	2/545	40/18870	0.3220109562451	0.662691571532441	0.57942367977151	RNF220/HEY2	2
GO:0014902	myotube differentiation	5/545	130/18870	0.322446830474652	0.662691571532441	0.57942367977151	NOS1/SMYD3/CDON/MYH9/RIPOR2	5
GO:0045621	positive regulation of lymphocyte differentiation	5/545	130/18870	0.322446830474652	0.662691571532441	0.57942367977151	VSIR/CR1/TESPA1/IL15/SOX4	5
GO:0071621	granulocyte chemotaxis	5/545	130/18870	0.322446830474652	0.662691571532441	0.57942367977151	EDN1/ITGA1/C5AR1/DAPK2/RIPOR2	5
GO:1902105	regulation of leukocyte differentiation	11/545	321/18870	0.324469067739747	0.666516231097601	0.582767766846578	FOS/VSIR/CR1/CEBPB/TESPA1/IL15/ZBTB46/MIR17HG/KITLG/CAMK4/SOX4	11
GO:0001649	osteoblast differentiation	9/545	257/18870	0.325683035029915	0.666993523752499	0.583185087178252	RUNX2/CEBPB/PRKD1/PPARG/NELL1/RSPO2/FBN2/BMP6/NPNT	9
GO:0007159	leukocyte cell-cell adhesion	14/545	419/18870	0.326669999943261	0.666993523752499	0.583185087178252	VSIR/PTAFR/CR1/ADD2/CEBPB/TESPA1/SLC7A1/IL15/EBI3/NR4A3/KITLG/RIPOR2/HSPH1/SOX4	14
GO:0021915	neural tube development	6/545	162/18870	0.326785187444633	0.666993523752499	0.583185087178252	ALDH1A2/MTHFD1L/PLXNA2/PRICKLE1/RNF220/LRP2	6
GO:0060349	bone morphogenesis	4/545	100/18870	0.327262947998594	0.666993523752499	0.583185087178252	PAPPA2/COL27A1/RUNX2/BMP6	4
GO:2000177	regulation of neural precursor cell proliferation	4/545	100/18870	0.327262947998594	0.666993523752499	0.583185087178252	CDON/LRRK2/LRP2/BTG2	4
GO:0022409	positive regulation of cell-cell adhesion	11/545	322/18870	0.328062271764787	0.666993523752499	0.583185087178252	VSIR/PTAFR/CR1/TESPA1/SLC7A1/IL15/EBI3/NR4A3/KITLG/HSPH1/SOX4	11
GO:0050922	negative regulation of chemotaxis	3/545	70/18870	0.329268068653747	0.666993523752499	0.583185087178252	SEMA6A/PTPRO/PADI2	3
GO:0051148	negative regulation of muscle cell differentiation	3/545	70/18870	0.329268068653747	0.666993523752499	0.583185087178252	PRDM6/RGS4/HEY2	3
GO:1901184	regulation of ERBB signaling pathway	3/545	70/18870	0.329268068653747	0.666993523752499	0.583185087178252	CBL/ITGA1/ERRFI1	3
GO:0033157	regulation of intracellular protein transport	8/545	226/18870	0.329751938089184	0.666993523752499	0.583185087178252	LCP1/CABP1/PRKCD/LRRK2/PRKD1/KCNB1/MTCL1/SLC1A1	8
GO:0010506	regulation of autophagy	12/545	355/18870	0.330172410901399	0.666993523752499	0.583185087178252	HSPB1/EPM2A/UCHL1/LRRK2/PRKD1/ELAPOR1/DAPK1/MTCL1/DAPK2/MTMR8/SLC7A5/TIGAR	12
GO:0007254	JNK cascade	6/545	163/18870	0.331896053867654	0.666993523752499	0.583185087178252	SH3RF3/SDCBP/LRRK2/PLCB1/MECOM/ANKRD6	6
GO:0030307	positive regulation of cell growth	6/545	163/18870	0.331896053867654	0.666993523752499	0.583185087178252	EDN1/SDCBP/RPS6KA3/UNC13A/DSCAM/TRPC5	6
GO:0003203	endocardial cushion morphogenesis	2/545	41/18870	0.332663051144542	0.666993523752499	0.583185087178252	HEY2/ENG	2
GO:0006458	'de novo' protein folding	2/545	41/18870	0.332663051144542	0.666993523752499	0.583185087178252	HSPA6/HSPH1	2
GO:0009187	cyclic nucleotide metabolic process	2/545	41/18870	0.332663051144542	0.666993523752499	0.583185087178252	CNP/ADCY9	2
GO:0031952	regulation of protein autophosphorylation	2/545	41/18870	0.332663051144542	0.666993523752499	0.583185087178252	ERRFI1/ENG	2
GO:0042417	dopamine metabolic process	2/545	41/18870	0.332663051144542	0.666993523752499	0.583185087178252	TACR3/SLC1A1	2
GO:0042554	superoxide anion generation	2/545	41/18870	0.332663051144542	0.666993523752499	0.583185087178252	EDN1/PRKCD	2
GO:0045066	regulatory T cell differentiation	2/545	41/18870	0.332663051144542	0.666993523752499	0.583185087178252	VSIR/CR1	2
GO:0045454	cell redox homeostasis	2/545	41/18870	0.332663051144542	0.666993523752499	0.583185087178252	NOS1/NQO1	2
GO:0050892	intestinal absorption	2/545	41/18870	0.332663051144542	0.666993523752499	0.583185087178252	UGCG/EPB41	2
GO:0090077	foam cell differentiation	2/545	41/18870	0.332663051144542	0.666993523752499	0.583185087178252	MSR1/PPARG	2
GO:1902742	apoptotic process involved in development	2/545	41/18870	0.332663051144542	0.666993523752499	0.583185087178252	SLIT3/XKR4	2
GO:0042542	response to hydrogen peroxide	4/545	101/18870	0.333835025192976	0.666993523752499	0.583185087178252	EDN1/PRKCD/NQO1/NET1	4
GO:0046328	regulation of JNK cascade	5/545	132/18870	0.333863249729122	0.666993523752499	0.583185087178252	SH3RF3/SDCBP/PLCB1/MECOM/ANKRD6	5
GO:0001976	nervous system process involved in regulation of systemic arterial blood pressure	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	ASIC2	1
GO:0001977	renal system process involved in regulation of blood volume	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	PTPRO	1
GO:0002031	G protein-coupled receptor internalization	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	ARRB2	1
GO:0006122	mitochondrial electron transport, ubiquinol to cytochrome c	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	CYCS	1
GO:0007194	negative regulation of adenylate cyclase activity	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	GRM3	1
GO:0008212	mineralocorticoid metabolic process	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	BMP6	1
GO:0009214	cyclic nucleotide catabolic process	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	CNP	1
GO:0010745	negative regulation of macrophage derived foam cell differentiation	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	PPARG	1
GO:0014733	regulation of skeletal muscle adaptation	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	CAMK2B	1
GO:0021819	layer formation in cerebral cortex	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	LRP8	1
GO:0032252	secretory granule localization	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	MAP2	1
GO:0032486	Rap protein signal transduction	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	CBL	1
GO:0034309	primary alcohol biosynthetic process	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	BMP6	1
GO:0036151	phosphatidylcholine acyl-chain remodeling	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	PLB1	1
GO:0042136	neurotransmitter biosynthetic process	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	NOS1	1
GO:0042762	regulation of sulfur metabolic process	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	PDK3	1
GO:0045117	azole transmembrane transport	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	SLC7A1	1
GO:0046322	negative regulation of fatty acid oxidation	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	CNR1	1
GO:0046462	monoacylglycerol metabolic process	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	ABHD12B	1
GO:0046479	glycosphingolipid catabolic process	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	PRKCD	1
GO:0048715	negative regulation of oligodendrocyte differentiation	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	DAAM2	1
GO:0050667	homocysteine metabolic process	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	CPS1	1
GO:0051412	response to corticosterone	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	FOS	1
GO:0051547	regulation of keratinocyte migration	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	EPB41L4B	1
GO:0051608	histamine transport	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	EDN1	1
GO:0051775	response to redox state	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	NPAS2	1
GO:0055012	ventricular cardiac muscle cell differentiation	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	HEY2	1
GO:0055057	neuroblast division	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	FGF13	1
GO:0060019	radial glial cell differentiation	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	GAP43	1
GO:0060330	regulation of response to type II interferon	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	PPARG	1
GO:0060334	regulation of type II interferon-mediated signaling pathway	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	PPARG	1
GO:0060732	positive regulation of inositol phosphate biosynthetic process	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	PTAFR	1
GO:0060837	blood vessel endothelial cell differentiation	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	HEY2	1
GO:0061043	regulation of vascular wound healing	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	SERPINE1	1
GO:0070141	response to UV-A	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	MME	1
GO:0070341	fat cell proliferation	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	E2F3	1
GO:0071696	ectodermal placode development	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	NRG3	1
GO:0072075	metanephric mesenchyme development	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	BASP1	1
GO:0072672	neutrophil extravasation	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	RIPOR2	1
GO:0090385	phagosome-lysosome fusion	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	SYT7	1
GO:0090649	response to oxygen-glucose deprivation	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	CBL	1
GO:0090715	immunological memory formation process	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	ST3GAL1	1
GO:0097212	lysosomal membrane organization	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	ATP10B	1
GO:0098883	synapse pruning	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	PLXNC1	1
GO:1904925	positive regulation of autophagy of mitochondrion in response to mitochondrial depolarization	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	HK2	1
GO:1905203	regulation of connective tissue replacement	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	PPARG	1
GO:1905269	positive regulation of chromatin organization	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	ATF7IP2	1
GO:2000650	negative regulation of sodium ion transmembrane transporter activity	1/545	14/18870	0.336643718980816	0.666993523752499	0.583185087178252	HECW1	1
GO:0042698	ovulation cycle	3/545	71/18870	0.337213328940642	0.667801959037697	0.583891941721042	SLIT3/GAS2/GABRB1	3
GO:0030879	mammary gland development	5/545	133/18870	0.339585257924649	0.671855371470836	0.587436038626047	ATP2C2/CEBPB/RXFP1/NRG3/HK2	5
GO:0061041	regulation of wound healing	5/545	133/18870	0.339585257924649	0.671855371470836	0.587436038626047	FAP/EDN1/PRKCD/EPHB2/SERPINE1	5
GO:0150115	cell-substrate junction organization	4/545	102/18870	0.340413055038661	0.673170888265448	0.58858625935418	EPHA3/ACTN1/PRICKLE1/PTPRK	4
GO:0071695	anatomical structure maturation	9/545	261/18870	0.341849670438479	0.67489269195746	0.59009171660447	KCNQ3/ALDH1A2/EDN1/RUNX2/LRRK2/KCNB1/IL15/SRRM4/PPARG	9
GO:0009126	purine nucleoside monophosphate metabolic process	2/545	42/18870	0.343266578284299	0.67489269195746	0.59009171660447	GDA/LRGUK	2
GO:0009268	response to pH	2/545	42/18870	0.343266578284299	0.67489269195746	0.59009171660447	SST/ASIC2	2
GO:0032941	secretion by tissue	2/545	42/18870	0.343266578284299	0.67489269195746	0.59009171660447	ANO1/PRICKLE1	2
GO:0035307	positive regulation of protein dephosphorylation	2/545	42/18870	0.343266578284299	0.67489269195746	0.59009171660447	ITGA1/PRKCD	2
GO:0140467	integrated stress response signaling	2/545	42/18870	0.343266578284299	0.67489269195746	0.59009171660447	FOS/CEBPB	2
GO:0001701	in utero embryonic development	13/545	392/18870	0.344980731129807	0.67489269195746	0.59009171660447	MAFF/EDN1/CEBPB/PTPRR/CELF4/SKIL/MYH9/HEY2/AGBL4/ZFPM2/MAN2A1/RNASEH2B/ADCY9	13
GO:0030032	lamellipodium assembly	3/545	72/18870	0.345153174500656	0.67489269195746	0.59009171660447	ABLIM1/KIT/PTPRO	3
GO:0042130	negative regulation of T cell proliferation	3/545	72/18870	0.345153174500656	0.67489269195746	0.59009171660447	VSIR/CR1/CEBPB	3
GO:0043954	cellular component maintenance	3/545	72/18870	0.345153174500656	0.67489269195746	0.59009171660447	CBLN2/GRIN2B/PLXNA4	3
GO:0070527	platelet aggregation	3/545	72/18870	0.345153174500656	0.67489269195746	0.59009171660447	HSPB1/PRKCD/MYH9	3
GO:0071260	cellular response to mechanical stimulus	3/545	72/18870	0.345153174500656	0.67489269195746	0.59009171660447	MAP3K1/BMP6/ENG	3
GO:0099518	vesicle cytoskeletal trafficking	3/545	72/18870	0.345153174500656	0.67489269195746	0.59009171660447	MAP2/FNBP1L/MYO1D	3
GO:0048565	digestive tract development	5/545	134/18870	0.345314671126825	0.67489269195746	0.59009171660447	ALDH1A2/CCDC40/CPS1/KIT/TIGAR	5
GO:0001823	mesonephros development	4/545	103/18870	0.346995057124591	0.67489269195746	0.59009171660447	ADAMTS16/BMPER/BASP1/NPNT	4
GO:0006885	regulation of pH	4/545	103/18870	0.346995057124591	0.67489269195746	0.59009171660447	EDN1/OCA2/SLC4A10/LRRK2	4
GO:0022600	digestive system process	4/545	103/18870	0.346995057124591	0.67489269195746	0.59009171660447	SERPINA3/UGCG/CHRM5/EPB41	4
GO:0035282	segmentation	4/545	103/18870	0.346995057124591	0.67489269195746	0.59009171660447	ALDH1A2/BASP1/PLXNA2/NRP2	4
GO:0070665	positive regulation of leukocyte proliferation	6/545	166/18870	0.347283652682327	0.67489269195746	0.59009171660447	SLC7A1/EPHB2/IL15/EBI3/KIT/KITLG	6
GO:0010632	regulation of epithelial cell migration	10/545	295/18870	0.348179446236034	0.67489269195746	0.59009171660447	HSPB1/EPB41L4B/BMPER/EDN1/PTPRR/PRKD1/ENPP2/PPARG/PTPRG/NRP2	10
GO:0022407	regulation of cell-cell adhesion	16/545	493/18870	0.352229552969409	0.67489269195746	0.59009171660447	VSIR/PTAFR/CR1/CEBPB/TESPA1/SLC7A1/PRKCD/IL15/EBI3/NEXMIF/NR4A3/BMP6/KITLG/RIPOR2/HSPH1/SOX4	16
GO:0003170	heart valve development	3/545	73/18870	0.353084403566925	0.67489269195746	0.59009171660447	SLIT3/HEY2/SOX4	3
GO:0006809	nitric oxide biosynthetic process	3/545	73/18870	0.353084403566925	0.67489269195746	0.59009171660447	NOS1/EDN1/NQO1	3
GO:0009247	glycolipid biosynthetic process	3/545	73/18870	0.353084403566925	0.67489269195746	0.59009171660447	UGCG/FA2H/ST3GAL1	3
GO:0032413	negative regulation of ion transmembrane transporter activity	3/545	73/18870	0.353084403566925	0.67489269195746	0.59009171660447	CLIC2/EPHB2/HECW1	3
GO:0045665	negative regulation of neuron differentiation	3/545	73/18870	0.353084403566925	0.67489269195746	0.59009171660447	CNTN4/ZNF536/MEIS1	3
GO:0021549	cerebellum development	4/545	104/18870	0.353579086384393	0.67489269195746	0.59009171660447	KNDC1/CNTN1/GRID2/LPAR1	4
GO:0033138	positive regulation of peptidyl-serine phosphorylation	4/545	104/18870	0.353579086384393	0.67489269195746	0.59009171660447	NOS1/SMYD3/NTRK3/PRKD1	4
GO:1990830	cellular response to leukemia inhibitory factor	4/545	104/18870	0.353579086384393	0.67489269195746	0.59009171660447	ADAM23/NRP2/HK2/PADI2	4
GO:0003176	aortic valve development	2/545	43/18870	0.353815463361426	0.67489269195746	0.59009171660447	SLIT3/HEY2	2
GO:0003351	epithelial cilium movement involved in extracellular fluid movement	2/545	43/18870	0.353815463361426	0.67489269195746	0.59009171660447	CCDC40/DNAH5	2
GO:0014002	astrocyte development	2/545	43/18870	0.353815463361426	0.67489269195746	0.59009171660447	C5AR1/PLP1	2
GO:0016266	O-glycan processing	2/545	43/18870	0.353815463361426	0.67489269195746	0.59009171660447	ST3GAL1/GALNT10	2
GO:0032814	regulation of natural killer cell activation	2/545	43/18870	0.353815463361426	0.67489269195746	0.59009171660447	IL15/KLRD1	2
GO:0033003	regulation of mast cell activation	2/545	43/18870	0.353815463361426	0.67489269195746	0.59009171660447	CNR1/NR4A3	2
GO:0060443	mammary gland morphogenesis	2/545	43/18870	0.353815463361426	0.67489269195746	0.59009171660447	RXFP1/NRG3	2
GO:0090317	negative regulation of intracellular protein transport	2/545	43/18870	0.353815463361426	0.67489269195746	0.59009171660447	CABP1/LRRK2	2
GO:1904646	cellular response to amyloid-beta	2/545	43/18870	0.353815463361426	0.67489269195746	0.59009171660447	ATP1A3/EPHB2	2
GO:0198738	cell-cell signaling by wnt	15/545	461/18870	0.355319082885923	0.67489269195746	0.59009171660447	OPRM1/EDN1/MARK1/WNK2/LRRK2/HECW1/PRICKLE1/RNF220/DAAM2/RSPO2/TLE1/PTPRO/ANKRD6/CDK14/SOX4	15
GO:0007033	vacuole organization	8/545	232/18870	0.35579641850517	0.67489269195746	0.59009171660447	CLVS1/OCA2/SYT7/LRRK2/ELAPOR1/EPHB2/ATP10B/MAN2A1	8
GO:0001787	natural killer cell proliferation	1/545	15/18870	0.355816882597461	0.67489269195746	0.59009171660447	IL15	1
GO:0003413	chondrocyte differentiation involved in endochondral bone morphogenesis	1/545	15/18870	0.355816882597461	0.67489269195746	0.59009171660447	COL27A1	1
GO:0006271	DNA strand elongation involved in DNA replication	1/545	15/18870	0.355816882597461	0.67489269195746	0.59009171660447	RFC3	1
GO:0010226	response to lithium ion	1/545	15/18870	0.355816882597461	0.67489269195746	0.59009171660447	GRIA1	1
GO:0010763	positive regulation of fibroblast migration	1/545	15/18870	0.355816882597461	0.67489269195746	0.59009171660447	ACTA2	1
GO:0010889	regulation of sequestering of triglyceride	1/545	15/18870	0.355816882597461	0.67489269195746	0.59009171660447	PPARG	1
GO:0014029	neural crest formation	1/545	15/18870	0.355816882597461	0.67489269195746	0.59009171660447	EDN1	1
GO:0016322	neuron remodeling	1/545	15/18870	0.355816882597461	0.67489269195746	0.59009171660447	KCNQ3	1
GO:0030728	ovulation	1/545	15/18870	0.355816882597461	0.67489269195746	0.59009171660447	GAS2	1
GO:0031280	negative regulation of cyclase activity	1/545	15/18870	0.355816882597461	0.67489269195746	0.59009171660447	GRM3	1
GO:0032352	positive regulation of hormone metabolic process	1/545	15/18870	0.355816882597461	0.67489269195746	0.59009171660447	BMP6	1
GO:0033147	negative regulation of intracellular estrogen receptor signaling pathway	1/545	15/18870	0.355816882597461	0.67489269195746	0.59009171660447	KANK2	1
GO:0033189	response to vitamin A	1/545	15/18870	0.355816882597461	0.67489269195746	0.59009171660447	ALDH1A2	1
GO:0033689	negative regulation of osteoblast proliferation	1/545	15/18870	0.355816882597461	0.67489269195746	0.59009171660447	NELL1	1
GO:0036376	sodium ion export across plasma membrane	1/545	15/18870	0.355816882597461	0.67489269195746	0.59009171660447	ATP1A3	1
GO:0036446	myofibroblast differentiation	1/545	15/18870	0.355816882597461	0.67489269195746	0.59009171660447	RXFP1	1
GO:0038065	collagen-activated signaling pathway	1/545	15/18870	0.355816882597461	0.67489269195746	0.59009171660447	COL4A5	1
GO:0042308	negative regulation of protein import into nucleus	1/545	15/18870	0.355816882597461	0.67489269195746	0.59009171660447	CABP1	1
GO:0043252	sodium-independent organic anion transport	1/545	15/18870	0.355816882597461	0.67489269195746	0.59009171660447	SLCO3A1	1
GO:0043652	engulfment of apoptotic cell	1/545	15/18870	0.355816882597461	0.67489269195746	0.59009171660447	XKR4	1
