p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cell_type	direction
6.55277536484271e-40	2.04726614820745	0.24	0.485	2.43042438282016e-36	TMTC2	Oligodendrocyte_precursor	Up
7.60078893190885e-40	-6.12574676212311	0.279	0.123	2.81913261484499e-36	SP110	Oligodendrocyte_precursor	Down
9.56446519350983e-40	-1.28987474750481	0.682	0.203	3.5474601402728e-36	ADAM23	Oligodendrocyte_precursor	Down
9.8225473492539e-40	1.73615222601581	0.198	0.466	3.64318281183827e-36	LINC01608	Oligodendrocyte_precursor	Up
1.05509067472704e-39	-1.00568009118095	0.226	0.492	3.9133313125626e-36	CCP110	Oligodendrocyte_precursor	Down
1.08896519222502e-39	-4.27461044353109	0.23	0.488	4.03897189796262e-36	EDIL3	Oligodendrocyte_precursor	Down
1.59035766146719e-39	-2.00153907572576	0.141	0.007	5.89863656638179e-36	PSTPIP2	Oligodendrocyte_precursor	Down
1.62775309459829e-39	-4.97906701375187	0.627	0.228	6.03733622786505e-36	ARL15	Oligodendrocyte_precursor	Down
1.9828331991285e-39	3.53873726470457	0.212	0.448	7.35432833556761e-36	GPR37	Oligodendrocyte_precursor	Up
2.61883603017695e-39	3.76629810506252	0.191	0.387	9.71326283592631e-36	CYP2U1-AS1	Oligodendrocyte_precursor	Up
2.72943258090869e-39	-2.8159373778204	0.106	0.431	1.01234654425903e-35	LDB3	Oligodendrocyte_precursor	Down
2.8212091502056e-39	2.64543509360332	0.265	0.012	1.04638647381126e-35	C11orf96	Oligodendrocyte_precursor	Up
3.05428775475513e-39	-1.01074687767663	0.143	0.429	1.13283532823868e-35	TRIM59	Oligodendrocyte_precursor	Down
3.17790303826802e-39	-2.26462694390844	0.537	0.031	1.17868423689361e-35	ZBTB46	Oligodendrocyte_precursor	Down
3.84910657987917e-39	-3.27607493672103	0.214	0.379	1.42763363047719e-35	NKX6-2	Oligodendrocyte_precursor	Down
5.81309364270867e-39	4.69648989611148	0.27	0.52	2.15607643208065e-35	RNF220	Oligodendrocyte_precursor	Up
5.97814722438182e-39	1.94315168424254	0.643	0.325	2.21729480552322e-35	NLGN4X	Oligodendrocyte_precursor	Up
6.22937213496426e-39	-2.10836658667706	0.159	0.404	2.31047412485825e-35	NT5DC1	Oligodendrocyte_precursor	Down
6.36406646864628e-39	-1.54050493537283	0.164	0.007	2.3604322532209e-35	FAM20A	Oligodendrocyte_precursor	Down
6.97857148356074e-39	-5.84212406505106	0.343	0.015	2.58835216325268e-35	TMEM51	Oligodendrocyte_precursor	Down
9.58415271233333e-39	-1.68686286427756	0.772	0.328	3.55476224100443e-35	CTNNA2	Oligodendrocyte_precursor	Down
9.69497276986934e-39	1.6139951531276	0.23	0.442	3.59586540034454e-35	PLP1	Oligodendrocyte_precursor	Up
1.46575623644844e-38	-3.03771450815572	0.194	0.47	5.43648988098728e-35	AK5	Oligodendrocyte_precursor	Down
2.03009586568022e-38	-7.24331780971586	0.189	0.03	7.52962556580795e-35	SMYD2	Oligodendrocyte_precursor	Down
2.34797528117611e-38	-3.06154450016047	0.417	0.027	8.70864031788218e-35	IKBIP	Oligodendrocyte_precursor	Down
2.73754396388178e-38	2.42546685028773	0.325	0.126	1.01535505620375e-34	DERA	Oligodendrocyte_precursor	Up
2.75997991884059e-38	2.52712911465113	0.664	0.334	1.02367655189798e-34	NAV2	Oligodendrocyte_precursor	Up
3.24374219236831e-38	-1.59299196595334	0.546	0.012	1.20310397914941e-34	ENSG00000287881	Oligodendrocyte_precursor	Down
3.68354391641911e-38	-1.45749819468778	0.634	0.02	1.36622643859985e-34	WNT5A	Oligodendrocyte_precursor	Down
4.93789924886734e-38	-1.9774234765326	0.636	0.098	1.83146683140489e-34	KLHL13	Oligodendrocyte_precursor	Down
6.65901842143429e-38	3.98660520688131	0.251	0.061	2.46982993250998e-34	SYCP2L	Oligodendrocyte_precursor	Up
6.9348602731366e-38	5.62701505269657	0.541	0.039	2.57213967530636e-34	NREP	Oligodendrocyte_precursor	Up
7.78176133411903e-38	-6.80095902704376	0.2	0.004	2.88625527882475e-34	PLS1	Oligodendrocyte_precursor	Down
1.13332866268796e-37	-1.76564952970123	0.276	0.528	4.20351600990964e-34	ERBIN	Oligodendrocyte_precursor	Down
1.641190204815e-37	-4.16799538103577	0.191	0.028	6.08717446965884e-34	MRC2	Oligodendrocyte_precursor	Down
2.20496090912394e-37	4.80247944107544	0.214	0.058	8.17820001194071e-34	JUN	Oligodendrocyte_precursor	Up
2.33669713215664e-37	-3.12118978481132	0.588	0.009	8.66680966316898e-34	PLA2G7	Oligodendrocyte_precursor	Down
3.09736149848562e-37	2.8675427822242	0.214	0.412	1.14881137978832e-33	SYNJ2	Oligodendrocyte_precursor	Up
3.26621729734453e-37	2.10478987157523	0.212	0.48	1.21143999558509e-33	TMC7	Oligodendrocyte_precursor	Up
4.71120730054106e-37	-2.28803548387729	0.618	0.068	1.74738678777068e-33	AOX1	Oligodendrocyte_precursor	Down
5.44286543233555e-37	-1.47882279567635	0.134	0.005	2.01875878885326e-33	TAC3	Oligodendrocyte_precursor	Down
5.85007688173384e-37	1.67059368202202	0.449	0.237	2.16979351543508e-33	NOS1	Oligodendrocyte_precursor	Up
6.20741833567352e-37	-2.70305031374001	0.461	0.193	2.30233146070131e-33	MCU	Oligodendrocyte_precursor	Down
8.10981577697927e-37	1.63308495367485	0.154	0.018	3.00793067168161e-33	H2BC5	Oligodendrocyte_precursor	Up
8.36013328783891e-37	2.92445681989994	0.624	0.395	3.10077343645945e-33	DPP6	Oligodendrocyte_precursor	Up
8.96945898901328e-37	-5.26906848319211	0.737	0.195	3.32677233902502e-33	ETV5	Oligodendrocyte_precursor	Down
1.13979191757237e-36	-3.1362660747014	0.18	0.431	4.22748822227591e-33	DUBR	Oligodendrocyte_precursor	Down
1.30118863705774e-36	3.0694398852346	0.578	0.132	4.82610865484716e-33	ENSG00000283674	Oligodendrocyte_precursor	Up
1.48053518352611e-36	5.91862429290862	0.122	0.004	5.49130499569835e-33	TMEM182	Oligodendrocyte_precursor	Up
1.52120654153989e-36	2.68135853907902	0.624	0.245	5.64215506257146e-33	OSMR-DT	Oligodendrocyte_precursor	Up
2.1048143757672e-36	-1.51225879488938	0.426	0.249	7.80675651972056e-33	KCTD1	Oligodendrocyte_precursor	Down
3.50388156941936e-36	-2.26288284194339	0.194	0.054	1.29958967409764e-32	NEK5	Oligodendrocyte_precursor	Down
4.21072474965456e-36	-3.53546593154349	0.219	0.01	1.56175780964687e-32	MGAM	Oligodendrocyte_precursor	Down
5.44089462829853e-36	1.76086792559578	0.189	0.336	2.01802781763592e-32	PKIA-AS1	Oligodendrocyte_precursor	Up
5.49274506791493e-36	-3.44301985683797	0.657	0.267	2.03725914568965e-32	DOK6	Oligodendrocyte_precursor	Down
6.47364728750369e-36	-2.17579314563389	0.283	0.179	2.40107577893512e-32	ZNRF1	Oligodendrocyte_precursor	Down
8.29345427165714e-36	1.63092868101767	0.813	0.566	3.07604218935763e-32	NLGN1	Oligodendrocyte_precursor	Up
1.07892161006614e-35	-1.00732125326826	0.256	0.133	4.00172025173533e-32	ENSG00000254459	Oligodendrocyte_precursor	Down
1.08402930297436e-35	-1.55322178187148	0.691	0.381	4.02066468473189e-32	CASK	Oligodendrocyte_precursor	Down
1.18761798415663e-35	-1.43493392097603	0.618	0.335	4.40487510323696e-32	EHBP1	Oligodendrocyte_precursor	Down
1.55138467587642e-35	-2.07111268674385	0.68	0.34	5.75408576282564e-32	DGKI	Oligodendrocyte_precursor	Down
1.70730128383016e-35	-6.03958280831579	0.196	0.063	6.33238046172607e-32	MAP3K14	Oligodendrocyte_precursor	Down
2.51062394714582e-35	4.4352561289807	0.705	0.388	9.31190421996384e-32	CSMD3	Oligodendrocyte_precursor	Up
2.91759249408145e-35	3.31321804009929	0.171	0.3	1.08213505605481e-31	SOX21-AS1	Oligodendrocyte_precursor	Up
3.01972491820636e-35	-2.53326817851837	0.214	0.104	1.12001597216274e-31	TUBA1B-AS1	Oligodendrocyte_precursor	Down
3.14501489551585e-35	-3.4610877786452	0.212	0.091	1.16648602474683e-31	MTMR8	Oligodendrocyte_precursor	Down
4.37253925224931e-35	2.39394034622262	0.753	0.496	1.62177480865927e-31	TRIM9	Oligodendrocyte_precursor	Up
5.75272925514291e-35	-1.67217293440907	0.74	0.242	2.1336872807325e-31	GUCY1A2	Oligodendrocyte_precursor	Down
7.08666567251038e-35	2.90005890107549	0.134	0.335	2.6284442979341e-31	ENSG00000287523	Oligodendrocyte_precursor	Up
9.46138274813986e-35	-3.13085632987298	0.267	0.489	3.50922686128507e-31	PPP2R2B	Oligodendrocyte_precursor	Down
1.05143343250756e-34	-3.55428326111514	0.682	0.291	3.89976660117055e-31	ME1	Oligodendrocyte_precursor	Down
1.19769008394829e-34	4.83885769460605	0.221	0.003	4.44223252136422e-31	GAS2L3	Oligodendrocyte_precursor	Up
1.20889244037485e-34	-3.14452351311564	0.77	0.38	4.48378206135033e-31	ST3GAL6	Oligodendrocyte_precursor	Down
1.29619338385007e-34	-1.17439013258971	0.604	0.214	4.80758126069991e-31	LRP1	Oligodendrocyte_precursor	Down
1.46713758407255e-34	1.7677664059485	0.263	0.529	5.44161329932508e-31	HSP90AA1	Oligodendrocyte_precursor	Up
1.50392468286326e-34	-1.37081354757605	0.638	0.07	5.57805664873982e-31	FAR2	Oligodendrocyte_precursor	Down
1.99270185030407e-34	-3.46004643705953	0.274	0.042	7.39093116277778e-31	NLRC5	Oligodendrocyte_precursor	Down
2.02682971967129e-34	-4.7241676682565	0.608	0.015	7.51751143026081e-31	RAB39A	Oligodendrocyte_precursor	Down
2.51965323112301e-34	-2.88558119117664	0.267	0.035	9.34539383423525e-31	LINC01500	Oligodendrocyte_precursor	Down
3.11206733680862e-34	-1.23292521487982	0.447	0.057	1.15426577522232e-30	RCBTB2	Oligodendrocyte_precursor	Down
3.34562791142841e-34	2.08653894752671	0.341	0.058	1.2408933923488e-30	S100A6	Oligodendrocyte_precursor	Up
4.33221168359418e-34	1.8672997521462	0.18	0.01	1.60681731344508e-30	ENSG00000253853	Oligodendrocyte_precursor	Up
4.48807229429828e-34	2.11379631722227	0.507	0.052	1.66462601395523e-30	PRTG	Oligodendrocyte_precursor	Up
5.52192607628326e-34	2.45961646739486	0.242	0.439	2.04808238169346e-30	RYBP	Oligodendrocyte_precursor	Up
5.88944466619708e-34	-4.1947900445479	0.224	0.365	2.1843950266925e-30	GLUL	Oligodendrocyte_precursor	Down
6.05428660927726e-34	2.8247347376514	0.698	0.455	2.24553490338094e-30	RIT2	Oligodendrocyte_precursor	Up
7.6421663538097e-34	-3.60098903381094	0.18	0.068	2.83447950062802e-30	LEPR	Oligodendrocyte_precursor	Down
9.89690209097295e-34	-2.61416065819453	0.622	0.12	3.67076098554187e-30	LDB2	Oligodendrocyte_precursor	Down
9.91204449992241e-34	-1.88551893920391	0.638	0.44	3.67637730502122e-30	ZDHHC14	Oligodendrocyte_precursor	Down
2.60802878200161e-33	-11.4876594372536	0.484	0.003	9.67317875244395e-30	ENSG00000291144	Oligodendrocyte_precursor	Down
2.72132362127874e-33	1.30116035183447	0.705	0.326	1.00933893113228e-29	ARPP21	Oligodendrocyte_precursor	Up
4.48729106782396e-33	-2.91986587748714	0.293	0.075	1.66433625705591e-29	SCIN	Oligodendrocyte_precursor	Down
6.4879728342987e-33	3.09832900855167	0.684	0.501	2.40638912424139e-29	LRRC4C	Oligodendrocyte_precursor	Up
9.37192841240062e-33	-2.24091090091416	0.196	0.082	3.47604824815939e-29	SLC6A6	Oligodendrocyte_precursor	Down
1.04130002621697e-32	-1.64584603795601	0.382	0.272	3.86218179723874e-29	SLIT2	Oligodendrocyte_precursor	Down
1.13107700611221e-32	1.96559602541194	0.187	0.001	4.19516461567018e-29	ALOX5AP	Oligodendrocyte_precursor	Up
1.19757415054195e-32	2.26819893467918	0.59	0.24	4.44180252436009e-29	CACNA1A	Oligodendrocyte_precursor	Up
1.68881839520111e-32	-5.46455961223974	0.339	0.225	6.26382742780091e-29	B2M	Oligodendrocyte_precursor	Down
1.83943725576112e-32	-1.06086574220993	0.569	0.285	6.82247278161801e-29	BMPR2	Oligodendrocyte_precursor	Down
1.88971578281276e-32	-1.41374863432716	0.237	0.062	7.00895583845254e-29	PSG11-AS1	Oligodendrocyte_precursor	Down
1.9182190925941e-32	-1.8927316962365	0.279	0.044	7.11467461443151e-29	ENSG00000290886	Oligodendrocyte_precursor	Down
1.93265617546314e-32	1.03530880313595	0.541	0.044	7.16822175479278e-29	SVIL	Oligodendrocyte_precursor	Up
2.10170640900241e-32	3.17392402153073	0.147	0.422	7.79522907098994e-29	CNTNAP4	Oligodendrocyte_precursor	Up
2.51499113369481e-32	3.03689296464854	0.571	0.294	9.32810211487403e-29	DAB1	Oligodendrocyte_precursor	Up
2.61075826365879e-32	-1.69173376420545	0.581	0.13	9.68330239991045e-29	SLIT1	Oligodendrocyte_precursor	Down
3.00438039320895e-32	2.09264909756866	0.615	0.228	1.1143246878412e-28	PLPP4	Oligodendrocyte_precursor	Up
3.01786885129942e-32	-4.63879524588458	0.406	0.13	1.11932755694696e-28	SAMHD1	Oligodendrocyte_precursor	Down
3.15139246344368e-32	-1.54392509964042	0.196	0.422	1.16885146469126e-28	CNP	Oligodendrocyte_precursor	Down
3.76354832269695e-32	3.1135832778478	0.24	0.373	1.3959000728883e-28	DBNDD2	Oligodendrocyte_precursor	Up
5.05434922112388e-32	-4.51779314467373	0.581	0.293	1.87465812611485e-28	ADAM12	Oligodendrocyte_precursor	Down
5.97019637450941e-32	1.03054479422047	0.8	0.455	2.21434583530554e-28	LDLRAD3	Oligodendrocyte_precursor	Up
6.84436504506982e-32	-4.40038525004564	0.576	0.226	2.53857499521639e-28	LYRM4	Oligodendrocyte_precursor	Down
7.38254414908846e-32	2.19959899747597	0.456	0.142	2.73818562489691e-28	DNM1	Oligodendrocyte_precursor	Up
8.56263871670177e-32	-1.05394304608243	0.164	0.016	3.17588270002468e-28	ENSG00000279726	Oligodendrocyte_precursor	Down
1.08200840925294e-31	2.31020049542363	0.258	0.131	4.01316918991916e-28	B3GALNT2	Oligodendrocyte_precursor	Up
1.11616315226091e-31	6.33945087629196	0.44	0.041	4.13984913173571e-28	PTPN14	Oligodendrocyte_precursor	Up
1.30748409916153e-31	1.39294801970774	0.588	0.193	4.8494585237901e-28	SYT16	Oligodendrocyte_precursor	Up
1.64372822794336e-31	-3.44658223916425	0.567	0.052	6.09658799744191e-28	TRANK1	Oligodendrocyte_precursor	Down
1.84681040173197e-31	1.83571415097422	0.435	0.021	6.84981978002388e-28	C1orf105	Oligodendrocyte_precursor	Up
2.09631952427429e-31	1.87744345361178	0.203	0.445	7.77524911553334e-28	MYO1D	Oligodendrocyte_precursor	Up
2.2764818624154e-31	-6.67311296778077	0.512	0.012	8.4434712276987e-28	ENSG00000248636	Oligodendrocyte_precursor	Down
2.70000588039259e-31	-4.87467574451631	0.364	0.02	1.00143218103761e-27	PTGR1	Oligodendrocyte_precursor	Down
4.35009291259142e-31	-1.57761862851786	0.177	0.001	1.61344946128016e-27	LINC02432	Oligodendrocyte_precursor	Down
4.735755485362e-31	-1.40079168904336	0.509	0.094	1.75649170952077e-27	ST3GAL6-AS1	Oligodendrocyte_precursor	Down
5.11026113860012e-31	-6.47930373923361	0.611	0.012	1.89539585630678e-27	FGD3	Oligodendrocyte_precursor	Down
5.11028678367683e-31	-2.48393585716502	0.173	0.337	1.89540536806574e-27	ENSG00000287306	Oligodendrocyte_precursor	Down
5.55464833780013e-31	-1.10508529428177	0.065	0.274	2.06021906849007e-27	GALNT6	Oligodendrocyte_precursor	Down
6.17118068096973e-31	-3.7516921490458	0.581	0.067	2.28889091457167e-27	GNG2	Oligodendrocyte_precursor	Down
6.89571689976546e-31	-3.53714488496313	0.668	0.355	2.55762139812301e-27	PRKD1	Oligodendrocyte_precursor	Down
7.76101765241377e-31	2.49643936376611	0.73	0.594	2.87856144728027e-27	LINC02552	Oligodendrocyte_precursor	Up
7.8750595058536e-31	6.33900454597071	0.429	0.139	2.9208595707211e-27	HLA-A	Oligodendrocyte_precursor	Up
8.04924715060766e-31	-3.06430487291817	0.659	0.214	2.98546576816038e-27	NRG2	Oligodendrocyte_precursor	Down
9.39409877225938e-31	3.0773567115478	0.661	0.345	3.484271234631e-27	SAMD4A	Oligodendrocyte_precursor	Up
1.32811489616693e-30	1.91600265898778	0.468	0.021	4.92597814988316e-27	ENSG00000258077	Oligodendrocyte_precursor	Up
1.57863525381525e-30	-2.38896261321965	0.574	0.078	5.85515815640075e-27	ITGA9	Oligodendrocyte_precursor	Down
1.72720358775429e-30	-2.58000148020057	0.601	0.182	6.40619810698065e-27	EEF2K	Oligodendrocyte_precursor	Down
1.84097881337565e-30	-3.61210148895583	0.26	0.024	6.82819041881027e-27	ELK3	Oligodendrocyte_precursor	Down
2.00529644759439e-30	-3.51293453793189	0.221	0.05	7.43764452412761e-27	KIF20B	Oligodendrocyte_precursor	Down
2.12182300227965e-30	-1.99992717354757	0.76	0.308	7.8698415154552e-27	PLEKHH2	Oligodendrocyte_precursor	Down
2.42752097286495e-30	-1.94811457607733	0.592	0.052	9.00367528835611e-27	COTL1	Oligodendrocyte_precursor	Down
2.63990834880652e-30	1.7792849142364	0.207	0.46	9.79142006572338e-27	ENOX1	Oligodendrocyte_precursor	Up
2.99786017333871e-30	1.00985284819154	0.592	0.185	1.11190633829133e-26	ENSG00000251034	Oligodendrocyte_precursor	Up
3.16235799148638e-30	-1.51995792741878	0.161	0.052	1.1729185790423e-26	ENSG00000249492	Oligodendrocyte_precursor	Down
3.63222920987699e-30	1.36586063395261	0.601	0.194	1.34719381394337e-26	GNPTAB	Oligodendrocyte_precursor	Up
3.6903063911915e-30	-3.45994060687487	0.59	0.117	1.36873464049293e-26	CACNA1E	Oligodendrocyte_precursor	Down
3.87012661157765e-30	1.18304672237281	0.316	0.557	1.43542996023415e-26	KCNH8	Oligodendrocyte_precursor	Up
5.03704552345669e-30	-1.29787034726539	0.203	0.454	1.86824018465009e-26	UNC5C	Oligodendrocyte_precursor	Down
5.89164235604867e-30	1.44317574352705	0.173	0.409	2.18521014985845e-26	TMTC4	Oligodendrocyte_precursor	Up
6.50544615252345e-30	1.81243731206274	0.191	0.002	2.41286997797095e-26	C3AR1	Oligodendrocyte_precursor	Up
6.88011039213368e-30	-1.69398805553209	0.242	0.48	2.55183294444238e-26	SHROOM4	Oligodendrocyte_precursor	Down
7.01972717371257e-30	1.19353253385535	0.198	0.394	2.60361680872999e-26	LINC01792	Oligodendrocyte_precursor	Up
7.10079203245975e-30	-1.27837644562302	0.65	0.163	2.63368376483932e-26	SAT1	Oligodendrocyte_precursor	Down
1.01453251814345e-29	2.36518168140651	0.673	0.272	3.76290110979407e-26	MAP2	Oligodendrocyte_precursor	Up
1.07275009214578e-29	-1.81292239100961	0.574	0.037	3.97883009176871e-26	ENSG00000264151	Oligodendrocyte_precursor	Down
1.63712567908218e-29	1.30842691568439	0.687	0.256	6.07209914371582e-26	CDK14	Oligodendrocyte_precursor	Up
1.65118975075387e-29	3.31110424383169	0.59	0.206	6.12426278554609e-26	COL4A4	Oligodendrocyte_precursor	Up
2.10655213632968e-29	1.53701772855108	0.217	0.001	7.81320187364679e-26	TLR7	Oligodendrocyte_precursor	Up
2.30407979645001e-29	1.97358833923519	0.283	0.533	8.54583196503309e-26	PRUNE2	Oligodendrocyte_precursor	Up
2.3073560384254e-29	-2.49433485315938	0.608	0.131	8.55798354651982e-26	ANO3	Oligodendrocyte_precursor	Down
2.57058081159686e-29	2.10327099699155	0.249	0.467	9.53428423021274e-26	PALM2AKAP2	Oligodendrocyte_precursor	Up
3.17162509469175e-29	-6.37947642143024	0.597	0.337	1.17635574762117e-25	ANKS1A	Oligodendrocyte_precursor	Down
3.57275209820471e-29	4.28444844831014	0.118	0.004	1.32513375322413e-25	ENSG00000257522	Oligodendrocyte_precursor	Up
4.64911347719743e-29	1.23691507557757	0.396	0.264	1.72435618869253e-25	ARHGAP22	Oligodendrocyte_precursor	Up
5.16183754543282e-29	1.34352272638463	0.371	0.221	1.91452554560103e-25	JAK2	Oligodendrocyte_precursor	Up
5.37014407554375e-29	-3.13047951623493	0.62	0.221	1.99178643761918e-25	XKR6	Oligodendrocyte_precursor	Down
5.77937150021944e-29	-1.57363642402114	0.454	0.075	2.14356888943139e-25	ENSG00000285769	Oligodendrocyte_precursor	Down
6.03788350363484e-29	3.63811281274397	0.512	0.397	2.23945099149816e-25	GALNT10	Oligodendrocyte_precursor	Up
6.19324377161186e-29	4.56951916765219	0.228	0.429	2.29707411489084e-25	RETREG1	Oligodendrocyte_precursor	Up
7.1817502019547e-29	-1.52529732289128	0.323	0.109	2.663711149905e-25	NEPRO-AS1	Oligodendrocyte_precursor	Down
1.08009507650072e-28	5.85627371066905	0.113	0.004	4.00607263874116e-25	SYTL5	Oligodendrocyte_precursor	Up
1.11243957278354e-28	5.43790651351192	0.23	0.371	4.12603837545414e-25	CRYAB	Oligodendrocyte_precursor	Up
1.29273468218224e-28	2.41856288429959	0.258	0.088	4.79475293621392e-25	APAF1	Oligodendrocyte_precursor	Up
1.61097741155152e-28	-7.42085630387863	0.166	0.059	5.97511521944457e-25	HSD11B1-AS1	Oligodendrocyte_precursor	Down
2.06945494909714e-28	3.37111012467607	0.592	0.026	7.6756084062013e-25	ZNF433-AS1	Oligodendrocyte_precursor	Up
2.07234949995234e-28	3.24181355670576	0.313	0.009	7.68634429532322e-25	MECOM	Oligodendrocyte_precursor	Up
3.13653043354961e-28	4.60475103662793	0.62	0.338	1.16333913780355e-24	KCNIP4	Oligodendrocyte_precursor	Up
3.14525524912021e-28	-1.68691533495127	0.189	0.06	1.16657517189869e-24	PDLIM3	Oligodendrocyte_precursor	Down
3.62521498583054e-28	2.38610623958368	0.705	0.516	1.34459223824455e-24	NOVA1	Oligodendrocyte_precursor	Up
4.38590488441364e-28	-1.49341547471507	0.454	0.049	1.62673212162902e-24	LINC00276	Oligodendrocyte_precursor	Down
6.6491593017089e-28	-4.33067777673996	0.461	0.271	2.46617318500383e-24	SMYD3	Oligodendrocyte_precursor	Down
7.10590766273725e-28	-7.95863402388776	0.535	0.011	2.63558115210925e-24	CFAP299	Oligodendrocyte_precursor	Down
8.17130091394267e-28	-1.57643698518989	0.624	0.359	3.03073550898134e-24	REV3L	Oligodendrocyte_precursor	Down
9.27882212787597e-28	2.82819361928865	0.5	0.192	3.4415151272292e-24	ENSG00000285755	Oligodendrocyte_precursor	Up
9.43384570419967e-28	-1.01210521007653	0.585	0.2	3.49901337168766e-24	MPZL1	Oligodendrocyte_precursor	Down
9.95563847354896e-28	-3.41893618663494	0.44	0.14	3.69254630983931e-24	ACVR2A	Oligodendrocyte_precursor	Down
1.08147162998103e-27	-1.35481312282997	0.131	0.005	4.01117827559963e-24	ENSG00000287923	Oligodendrocyte_precursor	Down
1.12560351304604e-27	-4.29961595135342	0.175	0.024	4.17486342988775e-24	YIPF7	Oligodendrocyte_precursor	Down
1.15706910958562e-27	-2.54260319809225	0.47	0.242	4.29156932745305e-24	UBE3D	Oligodendrocyte_precursor	Down
1.34082884812487e-27	1.0538924328602	0.29	0.519	4.97313419769515e-24	C10orf90	Oligodendrocyte_precursor	Up
1.4462628814637e-27	1.18196137254942	0.631	0.193	5.36418902734887e-24	ENSG00000286364	Oligodendrocyte_precursor	Up
1.55991480936798e-27	1.49088568120924	0.124	0.012	5.78572402794585e-24	ENSG00000285534	Oligodendrocyte_precursor	Up
1.77746050046876e-27	-1.34181711962868	0.502	0.342	6.59260099623862e-24	SPIDR	Oligodendrocyte_precursor	Down
1.84713869805685e-27	-3.23707920624588	0.611	0.222	6.85103743109287e-24	SLC38A1	Oligodendrocyte_precursor	Down
1.93805635014328e-27	-1.62247478847305	0.401	0.004	7.18825100268141e-24	PLXDC1	Oligodendrocyte_precursor	Down
1.98380460528688e-27	-2.7730488576216	0.668	0.17	7.35793128100904e-24	DISP1	Oligodendrocyte_precursor	Down
2.43343243693584e-27	-2.02314239658984	0.47	0.038	9.02560090859505e-24	SMTN	Oligodendrocyte_precursor	Down
2.45353491198262e-27	-3.95108642192243	0.454	0.059	9.10016098854353e-24	DIAPH1	Oligodendrocyte_precursor	Down
2.64182787330115e-27	5.53284368735192	0.138	0.006	9.79853958207396e-24	GLRA3	Oligodendrocyte_precursor	Up
2.72261752566521e-27	1.41013454288487	0.203	0.339	1.00981884026923e-23	LINC00877	Oligodendrocyte_precursor	Up
2.73381626413518e-27	-1.10001077583564	0.21	0.414	1.01397245236774e-23	SLC12A2	Oligodendrocyte_precursor	Down
2.80582754218888e-27	-2.04294576993046	0.175	0.376	1.04068143539786e-23	CPEB1	Oligodendrocyte_precursor	Down
2.83283647170705e-27	-4.79284658554904	0.258	0.472	1.05069904735614e-23	POLR2F	Oligodendrocyte_precursor	Down
3.11318709845522e-27	1.09448602807771	0.484	0.258	1.15468109481704e-23	ZC4H2	Oligodendrocyte_precursor	Up
3.31970822504297e-27	2.63591234239362	0.159	0.003	1.23127978066844e-23	GPAT3	Oligodendrocyte_precursor	Up
3.8106972338881e-27	-1.13781246376826	0.274	0.453	1.4133876040491e-23	FAM107B	Oligodendrocyte_precursor	Down
3.99165588728061e-27	2.78694420647754	0.396	0.005	1.48050516859238e-23	ENSG00000226149	Oligodendrocyte_precursor	Up
4.04648370516414e-27	3.58174776333359	0.65	0.449	1.50084080624538e-23	BEST3	Oligodendrocyte_precursor	Up
4.18110443275053e-27	4.64485982579213	0.242	0.028	1.55077163410717e-23	NPTX2	Oligodendrocyte_precursor	Up
4.23851000195101e-27	-2.54271007542041	0.194	0.009	1.57206335972363e-23	FAP	Oligodendrocyte_precursor	Down
4.27336457839407e-27	-2.88910788992687	0.251	0.124	1.58499092212636e-23	CBL	Oligodendrocyte_precursor	Down
4.37953237965413e-27	2.2005435521659	0.456	0.17	1.62436855961372e-23	STXBP1	Oligodendrocyte_precursor	Up
5.38687176053477e-27	-2.09035069842772	0.465	0.003	1.99799073598235e-23	SCHLAP1	Oligodendrocyte_precursor	Down
6.05539465547188e-27	1.30302349832988	0.249	0.479	2.24594587771452e-23	LPAR1	Oligodendrocyte_precursor	Up
6.35042769955976e-27	-2.94857627751679	0.514	0.047	2.35537363376672e-23	NIPAL2	Oligodendrocyte_precursor	Down
6.62362472772621e-27	1.19787435858865	0.569	0.059	2.45670241151365e-23	GRM8	Oligodendrocyte_precursor	Up
7.28413458450893e-27	3.36361820373562	0.228	0.399	2.70168551739436e-23	RHOJ	Oligodendrocyte_precursor	Up
7.97737684572942e-27	1.21606474110606	0.691	0.273	2.95880907208104e-23	ERC2	Oligodendrocyte_precursor	Up
1.03334617777778e-26	1.61639711811797	0.184	0.024	3.83268097337779e-23	CRACDL	Oligodendrocyte_precursor	Up
1.56870341959938e-26	-2.8551356246593	0.631	0.28	5.8183209832941e-23	ESRRG	Oligodendrocyte_precursor	Down
1.6290588252641e-26	2.87235938850911	0.668	0.29	6.04217918290455e-23	BAALC	Oligodendrocyte_precursor	Up
1.66233417384641e-26	3.54847802152351	0.647	0.464	6.16559745079633e-23	OPHN1	Oligodendrocyte_precursor	Up
1.87914072552133e-26	-3.84266598005403	0.265	0.105	6.96973295095861e-23	BAALC-AS1	Oligodendrocyte_precursor	Down
2.07314123160084e-26	2.895009911669	0.664	0.474	7.68928082800752e-23	ADGRL3	Oligodendrocyte_precursor	Up
2.8619202982139e-26	-1.19951746336197	0.224	0.448	1.06148623860753e-22	GPM6B	Oligodendrocyte_precursor	Down
3.24635118546837e-26	4.48475918823111	0.629	0.132	1.20407165469022e-22	STK32B	Oligodendrocyte_precursor	Up
