p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	cell_type	direction
0.000417201717791485	2.01979714003668	0.201	0.015	1	HOPX	Microglia	Up
0.000447440443976923	-1.54571920883203	0.298	0.125	1	RAB27A	Microglia	Down
0.000454432150581405	-8.15883387365347	0.355	0.206	1	CPLX2	Microglia	Down
0.000467516042588933	-3.68987503050941	0.962	0.596	1	RPS6KA3	Microglia	Down
0.000492209624680709	-2.72968341383468	0.659	0.515	1	ZEB1-AS1	Microglia	Down
0.000493475823911325	-6.74750313235989	0.829	0.478	1	SMYD3	Microglia	Down
0.000502423407000098	2.70567731127163	0.149	0.257	1	EEPD1	Microglia	Up
0.000523446595134164	-1.43667287615719	0.864	0.463	1	PRAM1	Microglia	Down
0.000534262723752356	1.9920949971262	0.141	0.022	1	KLHL13	Microglia	Up
0.000567974062108639	1.45345590583394	0.986	0.515	1	TBC1D9	Microglia	Up
0.000572324722667329	5.36065361776238	0.428	0.221	1	ZNF331	Microglia	Up
0.000639802890104835	1.45139018237082	0.957	0.61	1	ALOX5	Microglia	Up
0.000643039245561541	-1.59306727779662	0.981	0.728	1	LRP1	Microglia	Down
0.000644663127124663	-1.87416787063002	0.715	0.412	1	RPS19	Microglia	Down
0.000686521049195081	-3.18176985256782	0.802	0.456	1	MOB1B	Microglia	Down
0.000772130498347017	-3.25368339371098	0.593	0.485	1	EYA2	Microglia	Down
0.000774055266970906	8.16034818704209	0.385	0.551	1	ENSG00000286481	Microglia	Up
0.000775984709058742	-1.89247180775079	0.686	0.529	1	ZDHHC14	Microglia	Down
0.000787653871785714	2.04805532296885	0.398	0.213	1	OSGIN2	Microglia	Up
0.000859035113301747	1.31948233953782	0.412	0.537	1	SLC35F4	Microglia	Up
0.000913644938808557	-2.66039662560171	0.515	0.309	1	TUSC3	Microglia	Down
0.000922675365576781	-1.44433672231832	0.81	0.551	1	ANOS1	Microglia	Down
0.00092494585876586	6.81620982911761	0.382	0.221	1	NRG1	Microglia	Up
0.000952598583392104	2.2278656705575	0.396	0.544	1	DOK5	Microglia	Up
0.000990658324948968	-1.58726582384012	0.472	0.243	1	FCGBP	Microglia	Down
0.00102261788849288	-1.18095315936197	0.285	0.125	1	ENSG00000253194	Microglia	Down
0.00103516115326258	1.1504222721169	0.42	0.044	1	GAS2L3	Microglia	Up
0.00106844329783791	-2.56982172073183	0.724	0.478	1	WWC2	Microglia	Down
0.00109737512772356	-1.36247337145675	0.965	0.801	1	ARHGAP31	Microglia	Down
0.0011161617247495	1.81302397466309	0.802	0.36	1	ENSG00000261218	Microglia	Up
0.00112976200277521	-2.22795438123619	0.16	0.015	1	PDE5A	Microglia	Down
0.00112976230457752	-3.11708938988595	0.967	0.588	1	CACNB4	Microglia	Down
0.00115463012468913	-2.56794423326388	0.477	0.265	1	WBP2NL	Microglia	Down
0.0011602242637488	-3.02709152587269	0.767	0.529	1	ENSG00000286288	Microglia	Down
0.00117148838425265	1.56532949709387	0.36	0.176	1	MAMDC2-AS1	Microglia	Up
0.00118285348628534	4.32582178368827	0.339	0.059	1	TFRC	Microglia	Up
0.00122049740433176	-5.27380220931093	0.913	0.61	1	SLC2A13	Microglia	Down
0.00126530650943348	-6.07484320984887	0.873	0.537	1	APBA1	Microglia	Down
0.00126834677599313	-2.17502279050805	0.745	0.456	1	BICC1	Microglia	Down
0.00134337582668123	-3.47207361888891	0.637	0.463	1	CPNE8	Microglia	Down
0.00134980954901879	-4.63184162218907	0.509	0.375	1	DAPK1	Microglia	Down
0.00137255243721787	-1.92118444527522	1	0.721	1	MEF2C-AS1	Microglia	Down
0.00143607522826054	-5.63971491549869	0.415	0.537	1	CACHD1	Microglia	Down
0.00147757993661702	4.28953856532672	0.268	0.14	1	RASGEF1B	Microglia	Up
0.00147757993661702	-3.88828109195393	0.526	0.419	1	TRPC3	Microglia	Down
0.00148108808381775	-3.38314367623745	0.26	0.037	1	LINC02306	Microglia	Down
0.00156392420834364	-2.09715398303168	0.507	0.618	1	LINC00540	Microglia	Down
0.0016202243994644	1.34586598572855	1	0.485	1	SMIM35	Microglia	Up
0.00162404284414644	2.69529677115861	0.276	0.449	1	DZIP1	Microglia	Up
0.00162786997878848	-6.31049474230009	0.423	0.294	1	EXT1	Microglia	Down
0.0017061774914493	-2.14476603828303	0.539	0.353	1	LINC02391	Microglia	Down
0.00174253365771929	1.13166879622091	1	0.669	1	CTSB	Microglia	Up
0.00176716496130108	6.48992705967782	0.271	0.382	1	ENSG00000285751	Microglia	Up
0.00179630635039582	-1.71236689794386	0.507	0.64	1	ENSG00000249330	Microglia	Down
0.00180050527551066	-3.54369826914827	0.992	0.485	1	LINC02245	Microglia	Down
0.00182163553877111	-4.7562742737914	0.78	0.338	1	NEK6	Microglia	Down
0.00189078434645123	-2.14169020210716	0.919	0.449	1	ARPC1B	Microglia	Down
0.00192626933296003	-1.1248227471059	0.992	0.676	1	OSBPL3	Microglia	Down
0.0019578104044145	-1.67933591169494	0.52	0.64	1	SEMA5B	Microglia	Down
0.00196235484556713	5.47142896583632	0.474	0.618	1	SLC39A12	Microglia	Up
0.00200369320743858	1.34239795415607	0.542	0.11	1	NEB	Microglia	Up
0.00201298726607784	-1.75545451787798	0.667	0.5	1	PPP3CA	Microglia	Down
0.00202700206116642	-2.33491214116568	0.333	0.199	1	MT-ND4	Microglia	Down
0.00214732516127355	7.35092989797646	0.385	0.228	1	RALYL	Microglia	Up
0.00217716076512722	2.72103550937634	0.434	0.096	1	SLC26A2	Microglia	Up
0.00218217015221761	3.04884558240448	0.339	0.493	1	SDC4	Microglia	Up
0.00218714628222281	-1.19104010980509	0.775	0.301	1	ENSG00000287778	Microglia	Down
0.00227416538466267	2.79545244819077	0.916	0.699	1	C3	Microglia	Up
0.00227416538466267	-5.49905887691565	0.615	0.449	1	CDHR3	Microglia	Down
0.00233211907034418	-2.68691585157569	0.496	0.353	1	SKIL	Microglia	Down
0.0024023525879806	-1.07444726983386	0.889	0.456	1	GCNT2	Microglia	Down
0.002457690066935	-1.75687539451894	0.453	0.272	1	ARL4C	Microglia	Down
0.00254288584458378	-1.1907084275285	0.455	0.132	1	SASH3	Microglia	Down
0.00270307565434886	2.54024389272111	0.48	0.353	1	SRBD1	Microglia	Up
0.00270918256256648	-4.39426829082114	0.965	0.529	1	TENM4	Microglia	Down
0.00299066744412308	-1.71692328562473	0.45	0.309	1	PPARG	Microglia	Down
0.0030787991404177	2.13390872684359	0.978	0.654	1	CD53	Microglia	Up
0.00330591881487976	9.30655589447871	0.539	0.684	1	SULF2	Microglia	Up
0.00331325682999706	1.23235499795773	1	0.544	1	TNFRSF1B	Microglia	Up
0.00339495080734522	6.45098462223158	0.285	0.412	1	ENSG00000234352	Microglia	Up
0.00340246780042531	-6.31193626099559	0.518	0.375	1	XKR6	Microglia	Down
0.00345551321597026	-2.75659135847733	0.794	0.551	1	RGS12	Microglia	Down
0.00347847619412062	-1.96344901614295	0.837	0.434	1	SAMHD1	Microglia	Down
0.00349385809290092	-1.69895798997926	0.686	0.184	1	P2RY6	Microglia	Down
0.00350157719991054	-3.79953141511251	0.382	0.559	1	ENSG00000223786	Microglia	Down
0.0035403913519051	-6.88374312894698	0.542	0.206	1	SCN1B	Microglia	Down
0.00355602522958094	-1.13588405951969	0.461	0.331	1	SEMA3A	Microglia	Down
0.00366723830998708	-2.9359570608185	0.439	0.551	1	EYA1	Microglia	Down
0.00393340847242105	-2.00198699857384	0.686	0.485	1	TSPAN7	Microglia	Down
0.00393340847242105	-1.87799766123754	0.55	0.419	1	MCTP1	Microglia	Down
0.00394200207376991	3.59644102543869	0.556	0.338	1	PDLIM5	Microglia	Up
0.0039592244258748	-1.859689054974	0.518	0.301	1	ENSG00000257258	Microglia	Down
0.00406411601625823	-3.80874920822323	0.534	0.36	1	CABP1	Microglia	Down
0.0040729684645557	-4.19077719659888	0.377	0.015	1	LINC01515	Microglia	Down
0.00415343154596392	2.14845654731144	0.919	0.522	1	LINC02649	Microglia	Up
0.00425373348993369	-1.94575211368874	0.883	0.625	1	EMID1	Microglia	Down
0.0043000460419677	-3.2848030751573	0.978	0.713	1	AFF1	Microglia	Down
0.0043940471620969	1.07353901596339	0.415	0.544	1	PRDM16	Microglia	Up
0.00449959649374857	-1.17745427633197	0.42	0.154	1	CFAP418-AS1	Microglia	Down
0.00459753814059322	1.99287814932297	0.515	0.632	1	NWD2	Microglia	Up
0.00460743773501309	-3.29243223564547	0.29	0.059	1	MIPOL1	Microglia	Down
0.00461735662960451	-2.70701436517797	0.447	0.566	1	ENSG00000237626	Microglia	Down
0.00490305651137241	-1.4947414190578	0.499	0.39	1	PRIM2	Microglia	Down
0.00538442610298316	-5.74357688382206	0.558	0.279	1	NEXMIF	Microglia	Down
0.00539584588078247	5.31082060283973	0.344	0.456	1	EPAS1	Microglia	Up
0.00554630591083424	-2.26014462240177	0.374	0.493	1	MEIKIN	Microglia	Down
0.00573667948876044	4.06101994488962	0.558	0.426	1	SUSD4	Microglia	Up
0.00582180557520992	-1.35129503044501	0.9	0.522	1	GSAP	Microglia	Down
0.00592048572305235	-3.21036280277252	0.808	0.632	1	PACS1	Microglia	Down
0.00595787770394212	-9.46690003517935	0.309	0.059	1	TMTC1	Microglia	Down
0.00599548235739464	10.390113183009	0.458	0.588	1	LINC02698	Microglia	Up
0.00604595453258683	-1.41597646795566	0.65	0.456	1	TENT5A	Microglia	Down
0.00605863341603823	-1.32940468098097	0.301	0.162	1	PPM1L	Microglia	Down
0.00639677173634695	-1.32173781233392	0.528	0.309	1	TTTY14	Microglia	Down
0.00639677173634695	-6.10978672756077	0.729	0.618	1	TCF7L2	Microglia	Down
0.00666833277029016	-1.2753328216266	0.518	0.625	1	ENSG00000286797	Microglia	Down
0.00670994891583024	2.26258557597106	0.791	0.669	1	FCHSD2	Microglia	Up
0.00672387403663907	-1.00796888452591	0.883	0.765	1	NHSL1	Microglia	Down
0.0067658002411826	1.84741227700893	0.482	0.618	1	SLCO1C1	Microglia	Up
0.00677982819617872	-5.89959496973227	0.339	0.059	1	FRG1-DT	Microglia	Down
0.00682207032378368	-3.58741898509369	0.78	0.581	1	MGLL	Microglia	Down
0.00683620177012585	3.83539278045713	0.474	0.618	1	ENSG00000227681	Microglia	Up
0.00699340847627601	-6.78675752618459	0.293	0.037	1	SYN1	Microglia	Down
0.00733264520595458	-3.20002039340462	0.759	0.544	1	EPS8	Microglia	Down
0.00737796507227416	4.05575008705575	0.358	0.191	1	ENSG00000243176	Microglia	Up
0.00774966355307449	5.77320359403443	0.369	0.235	1	ENSG00000262769	Microglia	Up
0.00776550894275684	-5.39277495720486	0.919	0.515	1	ITGB5	Microglia	Down
0.00781322087587861	-1.21801438088098	0.756	0.625	1	TBC1D14	Microglia	Down
0.00810503885726643	-1.12613000415303	1	0.772	1	CAMK1D	Microglia	Down
0.00828813744255375	-1.9661009045909	1	0.559	1	ITGA9	Microglia	Down
0.00847492961657737	-1.74687581431135	0.407	0.522	1	SLC4A4	Microglia	Down
0.00873571128640601	3.94130600758929	0.306	0.449	1	ENKUR	Microglia	Up
0.00893148602275094	-7.04744959652432	0.97	0.603	1	NAV2	Microglia	Down
0.00924175590318976	1.70299520958695	0.591	0.404	1	DGCR5	Microglia	Up
0.00937228598860216	-6.28223901689971	0.336	0.066	1	SNED1	Microglia	Down
0.00944761246091843	-3.12405800679921	0.417	0.074	1	PCNX4-DT	Microglia	Down
0.00965754738726752	1.54432564633419	0.989	0.838	1	CABLES1	Microglia	Up
0.00999017720031008	-7.44676096454037	0.436	0.235	1	N4BP2	Microglia	Down
0.0100100559828347	5.5873299499506	0.179	0.044	1	KCNQ5	Microglia	Up
0.0102310784841876	-4.85513498831359	0.512	0.338	1	SCMH1	Microglia	Down
0.010292106481886	-4.11099448987182	0.035	0.169	1	LINC01277	Microglia	Down
0.0103125210296115	-8.51503786748226	0.152	0.007	1	CR1	Microglia	Down
0.0105812104311997	-2.12900998851294	0.71	0.581	1	LRRK2	Microglia	Down
0.0108561047771601	-1.27191246705704	0.783	0.551	1	ZNRF2	Microglia	Down
0.010877513101885	-1.57061809196039	0.436	0.125	1	NIBAN1	Microglia	Down
0.0109851073601464	-1.71751314870198	0.472	0.618	1	RERG	Microglia	Down
0.0111154702513681	-2.26377270314644	0.333	0.199	1	GRIN1	Microglia	Down
0.0111811655916249	3.99229528132608	0.39	0.015	1	LIN9	Microglia	Up
0.0114026475740224	-7.32593617636861	0.344	0.007	1	CCDC141	Microglia	Down
0.0115148422073936	-4.80115771754729	0.507	0.625	1	F11-AS1	Microglia	Down
0.011537398338145	-1.11906925046092	0.507	0.404	1	BAZ1A	Microglia	Down
0.0115599936706445	-9.70537401734235	0.206	0.36	1	ENSG00000287918	Microglia	Down
0.0119268994680663	1.43659595392349	0.995	0.794	1	OXR1	Microglia	Up
0.0120436535297402	-7.24298912780931	0.29	0.147	1	GRIP1	Microglia	Down
0.0120671259429092	-4.57127744244531	0.623	0.324	1	CCDC50	Microglia	Down
0.0121850992798877	1.35330871862515	0.921	0.596	1	NCKAP1L	Microglia	Up
0.0123040894367842	-1.16746916124184	0.466	0.581	1	CACNB2	Microglia	Down
0.0124000231633891	-5.63253754925903	0.661	0.5	1	LINC02934	Microglia	Down
0.0124241098677813	-1.07327038224562	0.442	0.544	1	HPSE2	Microglia	Down
0.0125451680724243	-1.73614731739974	0.612	0.228	1	MRC2	Microglia	Down
0.0125695021899512	5.88315048962725	0.463	0.176	1	TEC	Microglia	Up
0.0128896992927447	-2.56742480323029	0.507	0.625	1	ZNF98	Microglia	Down
0.0129146239104542	-5.94043944997425	0.472	0.368	1	NMD3	Microglia	Down
0.0132936754775003	-5.1893365221076	0.949	0.64	1	OSBPL6	Microglia	Down
0.0134480309292213	7.07011069872125	0.198	0.066	1	ENSG00000286511	Microglia	Up
0.0136039636870409	-1.23644035453627	0.615	0.5	1	FARP1	Microglia	Down
0.0137088056665766	-7.19788736125928	0.322	0.007	1	ENSG00000253693	Microglia	Down
0.01416238736383	-1.00386596828817	0.407	0.221	1	MAP4K3-DT	Microglia	Down
0.014352974744337	-1.42591340188691	0.678	0.213	1	LMO2	Microglia	Down
0.0144078392409869	-4.15127893269439	0.312	0.456	1	NRSN1	Microglia	Down
0.0144904885218673	-2.84171579480442	0.366	0.235	1	APC	Microglia	Down
0.015080811339263	2.25774199587432	0.499	0.632	1	ENSG00000262801	Microglia	Up
0.0152533228687953	-3.48283437218833	0.672	0.412	1	GMDS	Microglia	Down
0.0153692896313519	3.74265588518964	0.352	0.081	1	OPRM1	Microglia	Up
0.0160512926371484	1.62225665769337	1	0.551	1	PGM5	Microglia	Up
0.0167283942662577	4.86336480091659	0.908	0.515	1	LINC02712	Microglia	Up
0.0167283942662577	-3.49062120435535	0.588	0.426	1	FBXL17	Microglia	Down
0.0169173569796658	1.89371816473755	0.837	0.647	1	DENND3	Microglia	Up
0.0175608297525419	-1.76630757249906	1	0.721	1	FAM13A	Microglia	Down
0.0179905030335983	-2.01014461451321	0.775	0.485	1	ARRB2	Microglia	Down
0.018225658185321	10.8072891632575	0.22	0.382	1	FREM2	Microglia	Up
0.0186006259910513	3.55822763717062	0.455	0.618	1	ENSG00000258416	Microglia	Up
0.0187040542928556	-2.33247517191579	0.163	0.037	1	HES4	Microglia	Down
0.0190876080981069	-1.32515779697091	0.341	0.051	1	WARS2	Microglia	Down
0.0196577776062514	-2.66646376732159	0.976	0.669	1	RASAL2	Microglia	Down
0.0199483957152526	-2.89092764007579	0.42	0.294	1	NHSL2	Microglia	Down
0.0200216372532368	-2.54587863224544	0.688	0.551	1	TIAM1	Microglia	Down
0.0201688189236472	-1.28114657078246	0.629	0.485	1	ST8SIA4	Microglia	Down
0.0202057586200048	-1.05646492752551	0.474	0.125	1	ENSG00000290790	Microglia	Down
0.0208428801096175	2.22919063628846	0.78	0.346	1	TRIM14	Microglia	Up
0.0213030852523516	-1.57680185829624	0.455	0.566	1	GABRA2	Microglia	Down
0.0213806409067018	-4.52023165389283	0.989	0.61	1	CYRIA	Microglia	Down
0.0216933274728919	2.15950247088208	0.415	0.132	1	RAP2C-AS1	Microglia	Up
0.0224925170071986	2.63241706298156	0.534	0.397	1	CASK	Microglia	Up
0.0237392571721503	-2.20851015707369	0.61	0.426	1	VSIG4	Microglia	Down
0.0244283754206594	-3.3126993264246	0.274	0.397	1	CXCL14	Microglia	Down
0.0245594979144191	-2.30696022602363	0.344	0.074	1	HTR2A	Microglia	Down
0.0245595012519531	-4.34755855841579	0.542	0.434	1	TRPS1	Microglia	Down
0.025000990075836	-1.92355109007704	0.474	0.581	1	CDC14A	Microglia	Down
0.0250901077519217	1.44588624806917	0.973	0.706	1	LRCH1	Microglia	Up
0.0252242964812929	-4.06563111232688	0.282	0.449	1	MIAT	Microglia	Down
0.0252242964812929	1.8266978359502	0.431	0.544	1	GJA1	Microglia	Up
0.0261811519139344	-1.17394068955993	0.499	0.618	1	NOL4	Microglia	Down
0.0263203783036343	1.37675104560222	0.818	0.515	1	ZFP36L1	Microglia	Up
0.0269310949276396	-2.20152056184566	0.322	0.11	1	JUN	Microglia	Down
0.0269785758229081	-1.33726702650443	0.762	0.382	1	CTSS	Microglia	Down
0.0272170622040594	-4.5477247011894	0.42	0.544	1	LINC01748	Microglia	Down
0.0275056497766777	2.75238226909311	0.379	0.059	1	COLEC12	Microglia	Up
0.0280415863243007	5.87130542216311	0.42	0.537	1	LINC02055	Microglia	Up
0.029703732260123	-11.2369546226673	0.347	0.022	1	GMPR	Microglia	Down
0.029703732260123	-7.36959410712766	0.274	0.015	1	ENSG00000260971	Microglia	Down
0.0298589538965232	2.12652495274161	0.645	0.493	1	JAM2	Microglia	Up
0.0306986315681274	1.45664334564489	0.783	0.632	1	IGSF9B	Microglia	Up
0.0309651549802403	-1.03459542660534	0.997	0.684	1	LRRFIP1	Microglia	Down
0.0309651588917691	-4.06646860549224	0.65	0.419	1	HECTD2	Microglia	Down
0.0329998562051319	-2.74591201258632	0.379	0.493	1	CPE	Microglia	Down
0.0344971954936895	-2.15177516222227	0.916	0.662	1	ADGRG1	Microglia	Down
0.0345559218155632	-1.62034222727664	0.341	0.096	1	VSNL1	Microglia	Down
0.0348508572611884	-2.1047099323318	0.55	0.338	1	ZNF804A	Microglia	Down
0.0350288482525737	5.02382617643809	0.442	0.228	1	IQCH-AS1	Microglia	Up
0.0350288482525737	-1.33784610158959	0.482	0.596	1	ENSG00000253108	Microglia	Down
0.0356881407724691	3.45142484307302	0.499	0.346	1	ARSB	Microglia	Up
0.0361131753569766	-4.49700565456047	0.512	0.14	1	RFTN1	Microglia	Down
0.0368518427408106	-6.31205060673765	0.201	0.059	1	DCLK1	Microglia	Down
0.0370385086451043	-1.12137036897294	0.556	0.662	1	PRDM16-DT	Microglia	Down
0.0379839591701539	-5.36195755678384	0.182	0.074	1	DNAJC9	Microglia	Down
0.0387550255435076	1.64715515613752	0.222	0.066	1	MT-ND5	Microglia	Up
0.0398037688534443	-1.59567461270906	0.645	0.397	1	TPTE2	Microglia	Down
0.0399365396179243	4.28698202246279	0.439	0.324	1	EEFSEC	Microglia	Up
0.0402032085985382	-1.0214863480351	0.491	0.618	1	ENSG00000285741	Microglia	Down
0.0402701113202086	-1.60793587096072	0.629	0.478	1	ARHGEF12	Microglia	Down
0.0406735134644388	-1.25970140952256	0.442	0.184	1	PRELID2	Microglia	Down
0.0407410790725272	-2.34913062379154	0.398	0.559	1	STEAP2-AS1	Microglia	Down
0.0410803404361067	-2.98864038379618	0.732	0.507	1	LUZP1	Microglia	Down
0.0414219874792984	1.72842732945306	0.986	0.765	1	CPED1	Microglia	Up
0.0415593137121713	-3.64479969118308	0.276	0.382	1	ENSG00000288565	Microglia	Down
0.0416281236423077	3.69875000373604	0.203	0.309	1	LRP1B	Microglia	Up
0.0423914248444189	1.68628884472802	0.745	0.338	1	C12orf75	Microglia	Up
0.0428126385771638	-2.2454869577024	0.691	0.301	1	FGD3	Microglia	Down
0.0429539517276213	4.9421839632845	0.491	0.368	1	ENSG00000286533	Microglia	Up
0.043024709858863	1.3859034356048	0.222	0.103	1	UNC13B	Microglia	Up
0.0431665217056679	-1.01903336020036	0.488	0.184	1	MS4A4A	Microglia	Down
0.0435227804013492	-3.5482909032766	0.526	0.404	1	RAB3C	Microglia	Down
0.0439535662311692	-10.4566158598808	0.236	0.353	1	AMZ2	Microglia	Down
0.0440257127158392	1.42745101690009	0.504	0.625	1	LRFN2	Microglia	Up
0.0441703105709276	-1.21991298215157	0.799	0.625	1	SPIDR	Microglia	Down
0.0447526919328073	-2.40426358494163	0.534	0.426	1	ENSG00000285744	Microglia	Down
0.0448259485738756	-1.52920191434058	0.813	0.669	1	LIMS1	Microglia	Down
0.04489929634605	-2.20281894401823	0.588	0.132	1	ZNF267	Microglia	Down
0.0450463055702127	-5.49030118072109	0.333	0.478	1	FAM184A	Microglia	Down
0.0455640378627102	-1.40338790406583	0.523	0.169	1	TBC1D8	Microglia	Down
0.0466145544394357	1.20476413715976	0.35	0.507	1	ATP1B2	Microglia	Up
0.0469946461375153	-3.26243378580624	0.36	0.037	1	SEZ6	Microglia	Down
0.048462855652035	-1.41320400414343	0.55	0.449	1	PLEKHG1	Microglia	Down
0.0486196263937853	-1.03409074249343	0.976	0.647	1	VSIR	Microglia	Down
0.049250947597897	4.13073753878035	0.144	0.287	1	FAM171B	Microglia	Up
0.0495691815200137	1.52256608751131	0.201	0.044	1	APPBP2-DT	Microglia	Up
0.0505342487308389	8.57448999073421	0.233	0.037	1	DUSP1	Microglia	Up
0.0507779603123805	-1.41778163731322	0.369	0.007	1	LINC01482	Microglia	Down
0.0515150092742068	-8.86141337320979	0.293	0.007	1	STAT4	Microglia	Down
0.0515974535663186	-2.80053586927653	0.344	0.471	1	CNTN1	Microglia	Down
0.0516800082493141	-5.9842591656645	0.442	0.162	1	PUDP	Microglia	Down
0.052011333065661	-1.65449930965487	0.883	0.647	1	KCNJ16	Microglia	Down
0.0525954321969967	1.27086449874761	0.976	0.676	1	SH3BGRL	Microglia	Up
0.0544669559309157	-1.0541017909534	0.108	0.301	1	SLC25A18	Microglia	Down
0.0544669559309157	1.21074404030111	0.477	0.603	1	LINC02006	Microglia	Up
0.054986914743069	1.85618501643779	1	0.86	1	SAT1	Microglia	Up
0.0552484335935056	1.09390972263496	0.298	0.5	1	ENSG00000285971	Microglia	Up
0.05710828405138	-2.86331356855179	0.892	0.566	1	RASA3	Microglia	Down
0.0571981258774617	3.45546990865306	0.293	0.162	1	FRMPD4	Microglia	Up
0.0573781738383816	-1.04819227228632	0.523	0.64	1	RNF43	Microglia	Down
0.057378179643232	2.23419921864946	1	0.618	1	SLC2A5	Microglia	Up
0.0580120570699237	-3.20324140204254	0.599	0.485	1	AMPH	Microglia	Down
0.0585600131333414	1.94613700043497	0.924	0.559	1	RASGEF1C	Microglia	Up
0.0587436098227593	-1.03417459773306	0.458	0.618	1	LINC01727	Microglia	Down
0.060511794009735	-1.85890641609508	1	0.566	1	MICOS10	Microglia	Down
0.0607949659168474	-2.77246579186121	0.322	0.426	1	PRKG1	Microglia	Down
0.0609843544819227	-1.12022803396911	0.745	0.309	1	SIRPB2	Microglia	Down
0.0619386790052945	-1.1128146520343	0.428	0.279	1	OLFM3	Microglia	Down
0.0628081005485903	5.45648324621324	0.339	0.059	1	PLIN2	Microglia	Up
0.063197736212462	-3.0210582931949	0.366	0.485	1	SLC30A10	Microglia	Down
0.06418057168582	-4.90125445604096	0.583	0.456	1	ENSG00000251034	Microglia	Down
0.0643786453966177	3.17100889015874	0.515	0.64	1	TCERG1L	Microglia	Up
0.0650758808747637	1.68092577890933	0.276	0.39	1	ENSG00000287862	Microglia	Up
0.0694967584730478	-2.46405040700737	0.976	0.566	1	IL6R	Microglia	Down
0.069602407548288	-1.01070881808684	0.648	0.228	1	PLB1	Microglia	Down
0.0707735897754469	4.10158082810403	0.07	0.221	1	OAF	Microglia	Up
0.0718522547140572	-1.28653403207088	0.593	0.456	1	TBC1D16	Microglia	Down
0.0723966164443537	1.40669847032957	0.905	0.64	1	IRAG2	Microglia	Up
0.0728345329742566	-4.0809892877051	0.339	0.456	1	NRXN1	Microglia	Down
0.0743843419723993	-3.26709789698402	0.306	0.199	1	CD38	Microglia	Down
0.0748320609773822	5.16263931896614	0.287	0.412	1	BMP7	Microglia	Up
0.0749443339716228	-3.08939061388704	0.379	0.493	1	FGFR3	Microglia	Down
0.0750567512783813	7.01620149879162	0.455	0.022	1	IL1B	Microglia	Up
0.0756208708672896	-5.08571144938994	0.78	0.603	1	MED12L	Microglia	Down
0.0757341021634687	-2.09593360561409	0.325	0.463	1	ENSG00000260918	Microglia	Down
0.0781442355241451	-2.13680430285517	0.52	0.324	1	NIPAL2	Microglia	Down
0.0781442355241451	6.10953035213135	0.314	0.449	1	LINC01239	Microglia	Up
0.0781442424625536	-2.83710624858365	0.995	0.824	1	TRAK1	Microglia	Down
0.0788441928016208	-1.63532583912592	0.667	0.324	1	APAF1	Microglia	Down
0.079549263316688	-1.45384626335329	0.794	0.647	1	SLC4A7	Microglia	Down
0.0804972961741306	2.32837366356992	0.45	0.551	1	NRCAM	Microglia	Up
0.0813343402460701	-1.89604014535779	0.369	0.5	1	GABRB1	Microglia	Down
0.0826639617801091	1.64032379649834	0.775	0.449	1	LINC01141	Microglia	Up
0.0826639617801091	2.97989027325857	0.014	0.213	1	ENSG00000251600	Microglia	Up
0.0845054071946294	-1.75072348056217	0.786	0.632	1	ST3GAL6	Microglia	Down
0.0853760276970983	-1.21292241181789	0.509	0.39	1	SLC25A43	Microglia	Down
0.0858767760569019	-2.17969197149744	0.504	0.25	1	DERA	Microglia	Down
0.0866323456998581	-1.00689105195279	0.518	0.176	1	C3AR1	Microglia	Down
0.0884162315840965	2.02728177388313	0.949	0.809	1	PTPRC	Microglia	Up
0.0900990911998608	2.69036899233251	0.989	0.669	1	KCNQ1	Microglia	Up
0.0910158607707833	-3.8524739754251	0.458	0.346	1	CPQ	Microglia	Down
0.0914110621734564	2.39622318692452	0.883	0.669	1	LINC02232	Microglia	Up
0.0916752826354474	2.43543966973534	0.371	0.478	1	ENSG00000271904	Microglia	Up
0.0931395264511121	4.29189291865324	0.257	0.081	1	ENSG00000289901	Microglia	Up
0.0935421139807255	-1.42796964367721	0.802	0.647	1	IPCEF1	Microglia	Down
0.0965371760554078	-1.85574249976118	0.71	0.574	1	CA8	Microglia	Down
0.0976451279019776	1.13946921488347	1	0.735	1	PDE3B	Microglia	Up
0.0986229006541147	6.5273526499479	0.198	0.309	1	GLUL	Microglia	Up
0.100459492554854	3.08446032829004	0.236	0.096	1	NDUFAF2	Microglia	Up
0.101030050091136	-2.42562574794068	0.276	0.169	1	SNAP25	Microglia	Down
0.101890731525924	-3.32470727711279	1	0.743	1	PCNX2	Microglia	Down
0.10465475332498	-2.45851742405315	0.664	0.375	1	PRAG1	Microglia	Down
0.105539865952393	-4.64772683457303	0.683	0.522	1	BCL2	Microglia	Down
0.106878650791446	-2.00011111270195	0.257	0.029	1	CD44	Microglia	Down
0.107477973345117	2.67644240952026	0.58	0.404	1	TMEM117	Microglia	Up
0.108684601261319	3.06495176982326	0.469	0.287	1	CREM	Microglia	Up
0.108836180338563	4.49721267250396	0.561	0.382	1	ENSG00000290067	Microglia	Up
0.110821962017088	1.56317154006542	0.859	0.618	1	PRKCH	Microglia	Up
0.112213413841658	-3.35640546287224	0.358	0.478	1	LINC02406	Microglia	Down
0.113932745906111	-3.55431463833868	0.507	0.125	1	FCGR3A	Microglia	Down
0.114247568684425	8.0683143432145	0.266	0.162	1	COPS8-DT	Microglia	Up
0.116790871297969	-2.15189059186338	0.97	0.772	1	NPL	Microglia	Down
